vendor_normalized,effective_year,sum_yearly_value
CANADIAN CORPS OF COMMISSIONAIRES,2014,84013.955
CANADIAN CORPS OF COMMISSIONAIRES,2015,16555527.45
CANADIAN CORPS OF COMMISSIONAIRES,2016,16714459.7
CANADIAN CORPS OF COMMISSIONAIRES,2017,15913867.98
CORBEL MANAGEMENT,2012,4461228.2857143
CORBEL MANAGEMENT,2013,4461228.2857143
CORBEL MANAGEMENT,2014,4496740.2257143
CORBEL MANAGEMENT,2015,4461228.2857143
CORBEL MANAGEMENT,2016,4461228.2857143
CORBEL MANAGEMENT,2017,4461228.2857143
DELOITTE AND TOUCHE,2014,303233
DELOITTE AND TOUCHE,2015,3947459.51
DELOITTE AND TOUCHE,2016,7133945.01
DELOITTE AND TOUCHE,2017,3550940.49111111
EMERION,2012,1871848
EMERION,2013,3781027
EMERION,2014,3195130.45
EMERION,2015,8628409.76
EMERION,2016,16313555.8133333
EMERION,2017,14488143.4866667
IBM CANADA,2013,11648965.5
IBM CANADA,2014,2389105.5
IBM CANADA,2015,18965720.645
IBM CANADA,2016,8216904.885
IBM CANADA,2017,15717817.8066667
RANDSTAD,2013,194338.2
RANDSTAD,2014,1716446.266
RANDSTAD,2015,2886077.92099999
RANDSTAD,2016,5260981.42433332
RANDSTAD,2017,5236529.32433333
SI SYSTEMS,2012,1811458.16666666
SI SYSTEMS,2013,489358.16666666
SI SYSTEMS,2014,2615011.96166666
SI SYSTEMS,2015,4172203.83166666
SI SYSTEMS,2016,6722582.76833333
SI SYSTEMS,2017,5357183.90666666
SMITHS DETECTION,2014,4441488.32
SMITHS DETECTION,2015,5030038
SMITHS DETECTION,2016,4540371.5
SMITHS DETECTION,2017,5015687.50000001
SMITHS DETECTION MONTREAL,2012,6822237.3333334
SMITHS DETECTION MONTREAL,2013,6822237.3333334
SMITHS DETECTION MONTREAL,2014,6822237.3333334
SMITHS DETECTION MONTREAL,2015,7387519.8333334
SMITHS DETECTION MONTREAL,2016,7387519.8333334
SMITHS DETECTION MONTREAL,2017,-11626868.3766666
VERITAAQ TECHNOLOGY HOUSE,2012,296502.66666667
VERITAAQ TECHNOLOGY HOUSE,2013,2510585.66666667
VERITAAQ TECHNOLOGY HOUSE,2014,1319695.06666667
VERITAAQ TECHNOLOGY HOUSE,2015,5108705.63166667
VERITAAQ TECHNOLOGY HOUSE,2016,6715550.68250002
VERITAAQ TECHNOLOGY HOUSE,2017,7382314.0991667
