vendor_normalized,effective_year,sum_yearly_value
ACART COMMUNICATIONS,2008,630000
ACART COMMUNICATIONS,2009,630000
ACART COMMUNICATIONS,2011,10764.94
ACART COMMUNICATIONS,2012,30557.46
ACART COMMUNICATIONS,2015,376666.66666667
ACART COMMUNICATIONS,2016,1315037.5
ACART COMMUNICATIONS,2017,1513917.5
AMITA,2010,1220784.96
AMITA,2011,1446731.29
AMITA,2012,2740200.5335
AMITA,2013,1303808.7435
AMITA,2014,1303808.7435
AMITA,2015,1328386.2435
AMITA,2016,1071302.31266667
AMITA,2017,388008.41666666
COSSETTE COMMUNICATIONS,2008,1626855.795
COSSETTE COMMUNICATIONS,2009,2241225
COSSETTE COMMUNICATIONS,2011,517520.01
COSSETTE COMMUNICATIONS,2012,517520.01
COSSETTE COMMUNICATIONS,2013,619200.61
COSSETTE COMMUNICATIONS,2014,4895323.53
COSSETTE COMMUNICATIONS,2015,1958967.41
COSSETTE COMMUNICATIONS,2017,404726.7
ECOLE DE LANGUES LA CITE,2010,101549
ECOLE DE LANGUES LA CITE,2011,1257451.84
ECOLE DE LANGUES LA CITE,2012,1352726.84916667
ECOLE DE LANGUES LA CITE,2013,280582.969166667
ECOLE DE LANGUES LA CITE,2014,175584.0175
ECOLE DE LANGUES LA CITE,2015,252702.975833333
ECOLE DE LANGUES LA CITE,2016,461477.233333333
ECOLE DE LANGUES LA CITE,2017,51292.505
ITEX,2008,23474.965
ITEX,2011,287687.43
ITEX,2012,581139.75
ITEX,2013,505622.345
ITEX,2014,782231.245
ITEX,2015,959083.96
ITEX,2016,193413.54
ITEX,2017,339739.485
LUMINA IT,2009,320985
LUMINA IT,2010,320985
LUMINA IT,2013,1144280.64166667
LUMINA IT,2014,1178067.07166667
LUMINA IT,2015,972412.94666667
LUMINA IT,2016,24991.08
LUMINA IT,2017,433906.739166666
MANIFEST COMMUNICATION,2011,2776786.66666667
MANIFEST COMMUNICATION,2012,2776786.66666667
MANIFEST COMMUNICATION,2013,1957536.66666667
MANIFEST COMMUNICATION,2014,659920
MANIFEST COMMUNICATIONS,2011,4538467.703
MANIFEST COMMUNICATIONS,2012,4538467.703
MANIFEST COMMUNICATIONS,2013,4538467.703
MANIFEST COMMUNICATIONS,2014,4538467.703
MANIFEST COMMUNICATIONS,2015,3561501.908
MICROSOFT CANADA,2008,918222.395
MICROSOFT CANADA,2009,2236891.54066667
MICROSOFT CANADA,2010,1773824.74066667
MICROSOFT CANADA,2011,2084449.50233333
MICROSOFT CANADA,2012,2133353.85066666
MICROSOFT CANADA,2013,1108057.22066666
MICROSOFT CANADA,2014,184164.01
MICROSOFT CANADA,2015,186686.62
MICROSOFT CANADA,2016,574352.56
MICROSOFT CANADA,2017,516676.375
NISHA TECHONOLOGIES,2008,783913.62
NISHA TECHONOLOGIES,2009,609096.67
NISHA TECHONOLOGIES,2010,869003.13
NISHA TECHONOLOGIES,2011,1004553.78
NISHA TECHONOLOGIES,2012,467561.92
NISHA TECHONOLOGIES,2013,60195.7
NISHA TECHONOLOGIES,2014,90385.91
NISHA TECHONOLOGIES,2015,71156.11
NISHA TECHONOLOGIES,2016,383583.365
NISHA TECHONOLOGIES,2017,661126.41
