vendor_normalized,sum_effective_value
CANADIAN BANK NOTE COMPANY,259218528.680001
GLOBAL ENTERPRISE TECHNOLOGIES,31391968.28
CANADIAN CORPS OF COMMISSIONAIRES,26086123.915
GLOBAL ENTREPRISE TECHNOLOGIES,16173088.84
CALIAN,6841357.90999999
HEWLETT PACKARD,6356126.30466665
EXCEL HUMAN RESOURCES,6281834.37000001
MTS ALLSTREAM,5799795.1
SAS INSTITUTECANADAINC,4441915.38
IBM CANADA,2874979.49666668
XEROX,2621765.40848809
AJILON,2089335.04
BDO CANADA,1999493.72
PHOENIX STRATEGIC PERSPECTIVES,1761962.94
NOVELL CANADA,1708399.56
THE DATA GROUP OF COMPANIES,1527621.83
COMMISSIONNAIRES,1420855.6
MAPLESOFT CONSULTING,1334634.19000002
CDW CANADA,1258077.36
IBISKA TELECOM,1209499.05999999
INTERSOL GROUP,1208352.6
BRINKS CANADA,1206247.63
TRM TECHNOLOGIES,1075473.02
GARTNER,1055905.93
CSI CONSULTING,980851.94000001
ADRM TECHNOLOGY CONSULTING,893745.56
3M CANADA COMPANY,879837
PRINTERS PLUS,873710.81
EMERION,871177.13
SYBASE CANADA,844642.92
SYSTEMATIX SOLUTIONS,772663.11
PHOENIX STRATEGIC PERPECTIVES,771853.72
ONX ENTERPRISE SOLUTIONS,770111.33
PITNEY BOWES,733933.94
AGILYSYS,723457.34
ADIRONDACK TECHNOLOGIES,704904.1
DATA GROUP,666855
BRAINSII CANADA,655349.43
BELL CANADA,643963.72666667
PHOENIC STRATEGIC PERSPECTIVES,641340
SOFTWARE HOUSE INTERNATIONAL,612659.56
Q MATIC CANADA,527990.83
BRINKS CANADA LLIMITED,518297.46
TEKNION,504222.93
CISTEL TECHNOLOGY,503472.9
DELTA PARTNERS,498750
DWP SOLUTIONS,463893.68
CACHE COMPUTER CONSULTING,445977.69
LOWE MARTIN,430006.039999998
CYGNOS IT SECURITY,377160
INSA,375811.79
SHI CANADA,375443.31
NALY MANAGEMENT CONSULTING,367500
MICROSOFT CANADA,348870.38
TAG HR IT THE ASSOCIATES GROUP,335200.95
CBCI TELECOM,327752.37
CONTRACT FURNITURE SOURCE,307834.56333334
ORACLE CANADA,279707.25
THE AIM GROUP,279286.875
COMPUTER MEDIA GROUP,266564.815000001
MINDWIRE SYSTEMS,266509.7
ECOLE DE LANGUES CREUSOT,260351.54
MODIS CANADA,232837.5
NORTHERN MICRO,216853.17
CORADIX TECHNOLOGY CONSULTING,208677
EXCELLENCE RHR CONSULTATION,207606
TDV GLOBAL,200103.75
LOWE MARTIN COMPANY,199410
LANGUAGE SCHOOL CREUSOT,193800
B D M K CONSULTANTS,191433.38
THE RETIREMENT PLANNING INSTITUTE,174510
THE PRINTING CENTRE,171832.96
GILMORE PRINTING SERVICES,169100.62
FSC,168319.100000001
ASOKAN BUSINESS INTERIORS,167246.59
GROUP 4 SECURICOR,160735.41
NATTIQ,159765.37
DASCO DATA PRODUCTS,157088.5
AMTEK ENGINEERING,156652.65
COMNET,147000
PLACE MONTCALM PHASE III,141501.45
Q MATIC,138458.64
KTI KANATEL TECHNOLOGIES,131254.14
PLEIAD CANADA,130838.4
AFSC,130668.3
MAXSYS,129984.75
AMS IMAGING,129879.3
DELL COMPUTER,126916.32
SAMSON ASSOCIES ASSOCIATES,121615.307958115
MESSAGING ARCHITECTS,121464
KPMG,118155.42
NATIONAL PRINTERS,117650.9
ALTIS HUMAN RESOURCES,117096.04
QUANTUM MANAGEMENT SERVICES,116172.9
BRC BUSINESS ENTREPRISES,111160.4
ACCURATE DESIGN COMMS,108045
FREE BALANCE,107100
QUINTET CONSULTING,106527.46
RJR INNOVATIONS,103380.46
TERAMACH TECHNOLOGIES,103356.340000002
