vendor_normalized,effective_year,sum_yearly_value
BELL CANADA,2008,24990521.8562085
BELL CANADA,2009,29022708.7726371
BELL CANADA,2010,105341929.229046
BELL CANADA,2011,188913825.365141
BELL CANADA,2012,384369271.271474
BELL CANADA,2013,412392197.183701
BELL CANADA,2014,282757577.806671
BELL CANADA,2015,414082051.722625
BELL CANADA,2016,404759649.776322
BELL CANADA,2017,364209729.748171
HEWLETT PACKARD,2008,332965.72666667
HEWLETT PACKARD,2009,332965.72666667
HEWLETT PACKARD,2010,21098477.9446667
HEWLETT PACKARD,2011,21889151.453
HEWLETT PACKARD,2012,26707716.8988333
HEWLETT PACKARD,2013,60252637.2458333
HEWLETT PACKARD,2014,74102269.5441667
HEWLETT PACKARD,2015,31688218.9478334
HEWLETT PACKARD,2016,48002870.122
HEWLETT PACKARD,2017,49765107.872
IBISKA TELECOM,2011,40168531.91
IBISKA TELECOM,2012,40836471.06
IBISKA TELECOM,2013,40716654.4866667
IBISKA TELECOM,2014,43368767.2166667
IBISKA TELECOM,2015,42213652.7966667
IBISKA TELECOM,2016,4528184.37500001
IBISKA TELECOM,2017,6083061.98333337
IBM CANADA,2008,789283.33333334
IBM CANADA,2009,7675593.62133334
IBM CANADA,2010,8890670.93133334
IBM CANADA,2011,23166386.4155
IBM CANADA,2012,51488122.1896667
IBM CANADA,2013,224422493.119667
IBM CANADA,2014,488098139.912378
IBM CANADA,2015,363882586.688788
IBM CANADA,2016,243509074.892121
IBM CANADA,2017,456831753.890139
INMARSAT SOLUTIONS,2008,9214107.588
INMARSAT SOLUTIONS,2009,9214107.588
INMARSAT SOLUTIONS,2010,9214107.588
INMARSAT SOLUTIONS,2011,14673171.8912142
INMARSAT SOLUTIONS,2012,14673171.8912142
INMARSAT SOLUTIONS,2013,5459064.3032142
INMARSAT SOLUTIONS,2014,5459064.3032142
INMARSAT SOLUTIONS,2015,15640163.8907142
INMARSAT SOLUTIONS,2016,130421605.885714
INMARSAT SOLUTIONS,2017,46911629.5007142
MICROSOFT CANADA,2012,892702.83
MICROSOFT CANADA,2013,51410271.9075
MICROSOFT CANADA,2014,234508333.159166
MICROSOFT CANADA,2015,235928309.568332
MICROSOFT CANADA,2016,193549243.609999
MICROSOFT CANADA,2017,423001.715
MTS ALLSTREAM,2008,1793606.93777778
MTS ALLSTREAM,2009,1793606.93777778
MTS ALLSTREAM,2010,5123546.94916667
MTS ALLSTREAM,2011,5201514.41416667
MTS ALLSTREAM,2012,52884270.9875
MTS ALLSTREAM,2013,53201185.7633333
MTS ALLSTREAM,2014,74650206.21
MTS ALLSTREAM,2015,101999736.677639
MTS ALLSTREAM,2016,53800819.960139
MTS ALLSTREAM,2017,46950724.4773889
ROGERS,2008,12304329.7287402
ROGERS,2009,12304329.7287402
ROGERS,2010,17436279.0551038
ROGERS,2011,17436279.0551038
ROGERS,2012,140509995.653438
ROGERS,2013,141346516.112984
ROGERS,2014,175164432.088008
ROGERS,2015,174947480.206341
ROGERS,2016,160384344.141083
ROGERS,2017,105845760.27958
TELUS CANADA,2008,172866756.255714
TELUS CANADA,2009,172866756.255714
TELUS CANADA,2010,173333979.695714
TELUS CANADA,2011,242586376.612102
TELUS CANADA,2012,261747124.498436
TELUS CANADA,2013,266664774.006055
TELUS CANADA,2014,273539777.340888
TELUS CANADA,2015,305333137.314221
TELUS CANADA,2016,430516901.465055
TELUS CANADA,2017,155575800.492721
TERAMACH TECHNOLOGIES,2012,2993362.02
TERAMACH TECHNOLOGIES,2013,49662791.2883334
TERAMACH TECHNOLOGIES,2014,41929409.1708333
TERAMACH TECHNOLOGIES,2015,33722061.7183333
TERAMACH TECHNOLOGIES,2016,13759101.3358333
TERAMACH TECHNOLOGIES,2017,51018177.8325
