gen_vendor_normalized,total_entries,total_contracts,total_amendments
FISHER SCIENTIFIC COMPANY,9,9,0
WATERS,9,9,0
AGILENT,7,7,0
XEROX,6,6,0
LIFE TECHNOLOGIES,6,6,0
THERMOFISHER SCIENTIFIC,5,5,0
DELL COMPUTER CORPORATION,4,4,0
ABRAXIS,4,4,0
C W BRABENDER INSTRUMENTS,4,4,0
METTLER TOLEDO,3,3,0
PHILIPS ELECTRONICS,3,2,1
UAS SERVICE CORP,3,3,0
PERTEN INSTRUMENTS CANADA,3,2,1
COMPUGEN,3,3,0
QIAGEN CANADA,3,3,0
INTEGRATED DNA TECHNOLOGIES,2,2,0
SAS INSTITUTE,2,2,0
INFO-TECH RESEARCH GROUP,2,2,0
NEOGEN CORPORATION,2,2,0
INLAND AUDIO VISUAL,2,2,0
NORTHERN MICRO,2,2,0
SOFTCHOICE,2,2,0
INTEGRA NETWORKS CORPORATION,2,2,0
TAKARA BIO USA,2,2,0
TERVITA CORPORATION,2,2,0
RAYMOND CHABOT GRANT THORNTON,2,2,0
CHOPIN TECHNOLOGIES,2,2,0
VWR INTERNATIONAL,2,2,0
GLOBAL KNOWLEDGE NETWORK,2,2,0
G N JOHNSTON EQUIPMENT CO,1,1,0
GROTECH PTY,1,1,0
INSIGHT SOFTWARE CANADA,1,1,0
IPSOS PARTNERSHIP,1,1,0
KEVIN LUND TECHNOLOGY SOLUTIONS,1,1,0
KISIK,1,1,0
LASER NETWORKS,1,1,0
MG ELECTRICAL MECHANICAL,1,1,0
MICROSOFT CANADA,1,1,0
MUZEEN & BLYTHE,1,1,0
NOREX,1,1,0
ONX ENTERPRISE SOLUTIONS,1,1,0
PEAK SCIENTIFIC CANADA,1,1,0
PERKINELMER HEALTH SCIENCES,1,1,0
POSTNOVA ANALYTICS,1,1,0
PREMIER PRINTING,1,1,0
PROMOCOM MARKETING,1,1,0
QLIKTECH CORPORATION,1,1,0
RAINDANCE TECHNOLOGIES,1,1,0
RFP SOLUTIONS,1,1,0
ROMER LABS,1,1,0
RUTHERFORD MCKAY ASSOCIATES,1,1,0
SASKATCHEWAN RESEARCH COUNCIL,1,1,0
SEEDBURO EQUIPMENT COMPANY,1,1,0
SERENA SOFTWARE,1,1,0
SKALAR,1,1,0
SPACESAVER SOLUTIONS,1,1,0
TA INSTRUMENTS WATERS,1,1,0
THE FORT GARRY,1,1,0
TJ5 TECHNOLOGIES,1,1,0
TMCO,1,1,0
TORONTO RESEARCH CHEMICALS,1,1,0
TUCKER INDUSTRIES,1,1,0
UNIVERSITE DE SAINT-BONIFACE,1,1,0
VIAVI SOLUTIONS CANADA,1,1,0
WAFERGEN BIOSYSTEMS,1,1,0
WORKPLACE SAFETY & PREVENTION,1,1,0
TLS ENTERPRISES,1,1,0
AB SCIEX LP,1,1,0
ACKLANDS GRAINGER,1,1,0
AINSWORTH,1,1,0
ARTOPEX,1,1,0
ATS SCIENTIFIC,1,1,0
AUDI CONSULTING,1,1,0
BDO CANADA,1,1,0
BIO-RAD LABORATORIES CANADA,1,1,0
BLACK & MCDONALD,1,1,0
BRUKER,1,1,0
BSI GROUP CANADA,1,1,0
BUHLER,1,1,0
CANADIAN INT L GRAINS INSTITUTE,1,1,0
CEGEP DE BAIE-COMEAU,1,1,0
COENTREPRISE CITE/CARON,1,1,0
COMPUCOM CANADA,1,1,0
CONTROLLED ENVIRONMENTS,1,1,0
DATA COMMUNICATIONS MANAGEMENT,1,1,0
D B OFFICE WORKS,1,1,0
DESTINATION LEADERSHIP,1,1,0
EPIC INFORMATION SOLUTIONS,1,1,0
ESBE SCIENTIFIC INDUSTRIES,1,1,0
FCA CANADA,1,1,0
FELIX TECHNOLOGY,1,1,0
FORSYTHE,1,1,0
FOSS NORTH AMERICA,1,1,0
GARDAWORLD CASH SERVICES CANADA,1,1,0
GIBRALTAR SOLUTIONS,1,1,0
