vendor_normalized,effective_year,sum_yearly_value
BELL CANADA,2008,418376473.36816
BELL CANADA,2009,382377409.964649
BELL CANADA,2010,539330776.118948
BELL CANADA,2011,638519110.039319
BELL CANADA,2012,657871971.15467
BELL CANADA,2013,619812939.691629
BELL CANADA,2014,426310880.599647
BELL CANADA,2015,422251434.66384
BELL CANADA,2016,335984165.375268
BELL CANADA,2017,400183058.099931
BROOKFIELD ASSET MANAGEMENT,2008,6013052.09266673
BROOKFIELD ASSET MANAGEMENT,2009,28468484.3526667
BROOKFIELD ASSET MANAGEMENT,2010,29025290.0451667
BROOKFIELD ASSET MANAGEMENT,2011,25453373.7585
BROOKFIELD ASSET MANAGEMENT,2012,24876071.0185
BROOKFIELD ASSET MANAGEMENT,2013,25132303.8085
BROOKFIELD ASSET MANAGEMENT,2014,1553531799.50294
BROOKFIELD ASSET MANAGEMENT,2015,1530516589.12294
BROOKFIELD ASSET MANAGEMENT,2016,1568790624.11437
BROOKFIELD ASSET MANAGEMENT,2017,1567619546.75437
D H PARTNERSHIP,2008,169467201.668333
D H PARTNERSHIP,2009,169467201.668333
D H PARTNERSHIP,2010,169467201.668333
D H PARTNERSHIP,2011,169467201.668333
D H PARTNERSHIP,2012,169467201.668333
D H PARTNERSHIP,2013,169467201.668333
D H PARTNERSHIP,2014,169467201.668333
D H PARTNERSHIP,2015,169467201.668333
D H PARTNERSHIP,2016,1270807037.27833
D H PARTNERSHIP,2017,-34055134.079747
GENERAL DYNAMICS,2008,86093518.5526189
GENERAL DYNAMICS,2009,200819124.055953
GENERAL DYNAMICS,2010,268045420.186667
GENERAL DYNAMICS,2011,539269690.961667
GENERAL DYNAMICS,2012,288292762.111667
GENERAL DYNAMICS,2013,267722231.81381
GENERAL DYNAMICS,2014,256997066.325476
GENERAL DYNAMICS,2015,422605178.431669
GENERAL DYNAMICS,2016,705092433.861672
GENERAL DYNAMICS,2017,555410857.918339
GLAXOSMITHKLINE,2008,148909116.151213
GLAXOSMITHKLINE,2009,148909116.151213
GLAXOSMITHKLINE,2010,149812338.846213
GLAXOSMITHKLINE,2011,268402194.043713
GLAXOSMITHKLINE,2012,140323200.926667
GLAXOSMITHKLINE,2013,136941982.95
GLAXOSMITHKLINE,2014,148790525.31
GLAXOSMITHKLINE,2015,149296140.741667
GLAXOSMITHKLINE,2016,138980568.4625
GLAXOSMITHKLINE,2017,126686733.1125
IBM CANADA,2008,115363814.598921
IBM CANADA,2009,128397264.498386
IBM CANADA,2010,35427283.4606479
IBM CANADA,2011,203247998.11412
IBM CANADA,2012,247039970.165343
IBM CANADA,2013,397700824.247328
IBM CANADA,2014,509594257.75919
IBM CANADA,2015,429774128.590636
IBM CANADA,2016,267809763.386061
IBM CANADA,2017,491390208.166791
IMP GROUP,2008,103589288.227272
IMP GROUP,2009,103606676.567272
IMP GROUP,2010,116760800.415272
IMP GROUP,2011,107484990.151939
IMP GROUP,2012,107042500.901939
IMP GROUP,2013,806826923.813605
IMP GROUP,2014,806303019.606939
IMP GROUP,2015,134568511.352272
IMP GROUP,2016,14431168.945
IMP GROUP,2017,3798800.24500001
POMERLEAU,2008,16883333.3333333
POMERLEAU,2009,52073435.9933333
POMERLEAU,2010,-4162943.5350003
POMERLEAU,2011,107693645.351667
POMERLEAU,2012,34577202.625
POMERLEAU,2013,4573274587.7932
POMERLEAU,2014,4575561416.8082
POMERLEAU,2015,-2184787533.80833
POMERLEAU,2016,26150470.0366666
POMERLEAU,2017,47632215.5916667
SNC LAVALIN,2008,494338619.463333
SNC LAVALIN,2009,406604876.244167
SNC LAVALIN,2010,16812347.0008337
SNC LAVALIN,2011,38360668.2475
SNC LAVALIN,2012,154650.895000018
SNC LAVALIN,2013,148092440.265833
SNC LAVALIN,2014,157205396.681666
SNC LAVALIN,2015,204548725.581666
SNC LAVALIN,2016,155170612.692833
SNC LAVALIN,2017,88952306.6497497
TELUS CANADA,2008,149341015.563645
TELUS CANADA,2009,156483541.50719
TELUS CANADA,2010,218763907.524047
TELUS CANADA,2011,302376566.125648
TELUS CANADA,2012,205862070.527299
TELUS CANADA,2013,197405772.502666
TELUS CANADA,2014,185039387.0525
TELUS CANADA,2015,321266459.906544
TELUS CANADA,2016,303184351.516711
TELUS CANADA,2017,182770814.900876
