vendor_normalized,effective_year,sum_yearly_value
AGILENT,2009,902238.5
AGILENT,2010,1361971
AGILENT,2011,660870
AGILENT,2012,542480.5
AGILENT,2013,14238955.75
AGILENT,2014,897295.75
AGILENT,2015,411149.75
AGILENT,2016,906239.425
AGILENT,2017,487887.095
AMERESCO CANADA,2008,980716.25
AMERESCO CANADA,2009,980716.25
AMERESCO CANADA,2010,33900
AMERESCO CANADA,2011,2001896.8
AMERESCO CANADA,2013,51066
AMERESCO CANADA,2014,71406
AMERESCO CANADA,2015,6522934.6666666
AMERESCO CANADA,2016,1480552.4533333
AMERESCO CANADA,2017,2711046.1683333
ATCO,2008,1659374.66666666
ATCO,2009,4463383.66666666
ATCO,2010,4155420.66666666
ATCO,2011,2043115
ATCO,2012,2709904
ATCO,2013,13562985.5
ATCO,2014,4264668
ATCO,2015,3169210
ATCO,2016,3253303.795
ATCO,2017,15615309.7585714
ATMOSPHERE,2015,203148275.5
ATMOSPHERE,2016,10184.5
ATMOSPHERE,2017,40337.155
BLACK MCDONALD,2010,370640
BLACK MCDONALD,2011,370640
BLACK MCDONALD,2014,1228931
BLACK MCDONALD,2015,138594.5
BLACK MCDONALD,2016,1451573.86
BLACK MCDONALD,2017,7286576.36
CANADIAN CORPS OF COMMISSIONAIRES,2008,99591
CANADIAN CORPS OF COMMISSIONAIRES,2009,1756919
CANADIAN CORPS OF COMMISSIONAIRES,2010,3826995.5
CANADIAN CORPS OF COMMISSIONAIRES,2011,4503903
CANADIAN CORPS OF COMMISSIONAIRES,2012,3098709
CANADIAN CORPS OF COMMISSIONAIRES,2013,3240226.5
CANADIAN CORPS OF COMMISSIONAIRES,2014,4956280
CANADIAN CORPS OF COMMISSIONAIRES,2015,6373161
CANADIAN CORPS OF COMMISSIONAIRES,2016,4962201.69
CANADIAN CORPS OF COMMISSIONAIRES,2017,4410899.755
DOMUS BUILDING CLEANING,2008,948930.66666667
DOMUS BUILDING CLEANING,2009,948930.66666667
DOMUS BUILDING CLEANING,2011,13097
DOMUS BUILDING CLEANING,2012,994756.66666667
DOMUS BUILDING CLEANING,2014,3871005.0000001
DOMUS BUILDING CLEANING,2015,3909931.0000001
DOMUS BUILDING CLEANING,2016,43477
DOMUS BUILDING CLEANING,2017,15038867.26
PINETTE EMIDECAU INDUSTRIES PEI,2014,5600302.5
PINETTE EMIDECAU INDUSTRIES PEI,2015,5600302.5
PINETTE EMIDECAU INDUSTRIES PEI,2016,11021
STANTEC,2008,14502.333333333
STANTEC,2009,258884.333333333
STANTEC,2010,700405.833333333
STANTEC,2011,947500.5
STANTEC,2012,470598.5
STANTEC,2013,449229
STANTEC,2014,679682
STANTEC,2015,1262582
STANTEC,2016,4030508.755
STANTEC,2017,1848456.09
THERMO FISHER SCIENTIFIC,2009,389776
THERMO FISHER SCIENTIFIC,2010,273447
THERMO FISHER SCIENTIFIC,2011,328004.5
THERMO FISHER SCIENTIFIC,2012,91795
THERMO FISHER SCIENTIFIC,2013,343522.5
THERMO FISHER SCIENTIFIC,2014,176121.5
THERMO FISHER SCIENTIFIC,2015,3988207
THERMO FISHER SCIENTIFIC,2016,4581620.54
THERMO FISHER SCIENTIFIC,2017,547916.04
