vendor_normalized,effective_year,sum_yearly_value
336 334 THOMPSON DRIVE,2015,7207092.9
336 334 THOMPSON DRIVE,2016,7207092.9
336 334 THOMPSON DRIVE,2017,7207092.9
ARISGLOBAL,2008,11087806.47
ARISGLOBAL,2009,11087806.47
BAYSHORE HEALTHCARE,2010,340191.595
BAYSHORE HEALTHCARE,2011,1213913.805
BAYSHORE HEALTHCARE,2012,382449.6
BAYSHORE HEALTHCARE,2013,958172
BAYSHORE HEALTHCARE,2014,6771688.3575
BAYSHORE HEALTHCARE,2015,5920591.7775
BAYSHORE HEALTHCARE,2016,5904091.8
BAYSHORE HEALTHCARE,2017,5904091.8
CANADIAN HEALTH CARE AGENCY,2010,871770.96
CANADIAN HEALTH CARE AGENCY,2011,4009175.65
CANADIAN HEALTH CARE AGENCY,2012,9173362.64
CANADIAN HEALTH CARE AGENCY,2013,11186057.76
CANADIAN HEALTH CARE AGENCY,2014,4749182.55
COSSETTE COMMUNICATIONS,2010,2227156.595
COSSETTE COMMUNICATIONS,2011,5808396.525
COSSETTE COMMUNICATIONS,2012,1731883.22
COSSETTE COMMUNICATIONS,2014,7320839.46
COSSETTE COMMUNICATIONS,2015,6167882.415
COSSETTE COMMUNICATIONS,2016,866953.05
COSSETTE COMMUNICATIONS,2017,201511.49
EXCEL HUMAN RESOURCES,2010,558034.69166666
EXCEL HUMAN RESOURCES,2011,1501276.92166666
EXCEL HUMAN RESOURCES,2012,9284410.1574999
EXCEL HUMAN RESOURCES,2013,10103345.0666667
EXCEL HUMAN RESOURCES,2014,7140338.10194444
EXCEL HUMAN RESOURCES,2015,5422200.47194444
EXCEL HUMAN RESOURCES,2016,5187616.90694444
EXCEL HUMAN RESOURCES,2017,549170.605
EXPRESS SCRIPTS CANADA,2008,19729705.199
EXPRESS SCRIPTS CANADA,2009,19729705.199
EXPRESS SCRIPTS CANADA,2010,19729705.199
EXPRESS SCRIPTS CANADA,2011,19729705.199
EXPRESS SCRIPTS CANADA,2012,19729705.199
EXPRESS SCRIPTS CANADA,2013,19729705.199
EXPRESS SCRIPTS CANADA,2014,19729705.199
EXPRESS SCRIPTS CANADA,2015,19729705.199
EXPRESS SCRIPTS CANADA,2016,19729705.199
EXPRESS SCRIPTS CANADA,2017,19729705.199
LANDAUER INLIGHT,2009,3024294.6114286
LANDAUER INLIGHT,2010,3024294.6114286
LANDAUER INLIGHT,2011,3024294.6114286
LANDAUER INLIGHT,2012,3024294.6114286
LANDAUER INLIGHT,2013,3024294.6114286
LANDAUER INLIGHT,2014,3249454.6114286
LANDAUER INLIGHT,2015,3125594.6114286
LANDAUER INLIGHT,2016,111900.38
LANDAUER INLIGHT,2017,39200.38
PEDABUN NURSING CHCA,2013,3675026.955
PEDABUN NURSING CHCA,2014,21390226.395
PEDABUN NURSING CHCA,2015,18540226.4
PEDABUN NURSING CHCA,2016,18540226.4
PEDABUN NURSING CHCA,2017,18540226.4
VENTURE HEALTHCARE,2010,374787.98
VENTURE HEALTHCARE,2011,1191820.3
VENTURE HEALTHCARE,2012,1948857.05
VENTURE HEALTHCARE,2013,1785902
VENTURE HEALTHCARE,2014,14759374.71
VENTURE HEALTHCARE,2015,14346254
VENTURE HEALTHCARE,2016,15545804
VENTURE HEALTHCARE,2017,14346254
