owner_acronym,effective_year,sum_yearly_value
dnd,2008,331919.708333333
dnd,2009,97617.875
dnd,2010,20345
dnd,2011,-957.5
dnd,2012,21891
dnd,2013,151759
dnd,2014,193343
dnd,2015,-77312.9133333339
dnd,2016,102348.666666666
dnd,2017,102348.666666666
elections,2014,143143.248
elections,2015,143143.248
elections,2016,143143.248
elections,2017,295332.78425
esdc,2008,11977649.025
esdc,2009,11927033.355
esdc,2010,11994595.335
esdc,2011,327731.49
esdc,2012,150591.15
gac,2008,252826.48
gac,2009,7453.71
gac,2010,228725.185
gac,2011,207033.705
gac,2014,34846.62
ircc,2010,216784.26
ircc,2011,216784.26
ircc,2012,216784.26
ircc,2013,216784.26
ircc,2014,5326.1625
ircc,2015,5326.1625
ircc,2016,5326.1625
ircc,2017,5326.1625
pco,2008,178197.75
pco,2009,97141.8
pco,2010,105616.235
pco,2011,105616.235
pco,2012,97141.8
pco,2013,105534.62
pco,2014,105534.62
pco,2016,-47907.666666666
pco,2017,68658.8
ps,2010,68941.26
ps,2011,68941.26
ps,2012,68941.26
ps,2013,58723.84
ps,2014,100744.4025
ps,2015,100744.4025
ps,2016,100744.4025
ps,2017,234774.6525
pspc,2008,12362.5
pspc,2010,203361827.163333
pspc,2011,273375674.229333
pspc,2012,70039151.1493333
pspc,2013,70090047.446
pspc,2014,70029222.216
pspc,2015,70072246.216
pspc,2016,183874
pspc,2017,140850
rcmp,2008,270980.360606061
rcmp,2009,115493.860606061
rcmp,2010,103207.993939394
rcmp,2011,169008.915606061
rcmp,2012,113713.165606061
rcmp,2013,104521.052272727
rcmp,2014,48769.6822727273
rcmp,2015,92086.9122727273
rcmp,2016,364421.992272727
rcmp,2017,57137.0772727273
ssc,2008,4519702.27128785
ssc,2009,4519702.27128785
ssc,2010,9671991.59765144
ssc,2011,9671991.59765145
ssc,2012,71226084.9776521
ssc,2013,154469433.437198
ssc,2014,186706466.522222
ssc,2015,103496590.840555
ssc,2016,88505648.176797
ssc,2017,126294940.470909
