vendor_normalized,effective_year,sum_yearly_value
BRONSON CONSULTING GROUP,2008,1191855.71333334
BRONSON CONSULTING GROUP,2009,1191855.71333334
BRONSON CONSULTING GROUP,2010,1191855.71333334
BRONSON CONSULTING GROUP,2011,1614725.19833334
BRONSON CONSULTING GROUP,2012,2800179.28333334
BRONSON CONSULTING GROUP,2013,2795256.31833334
BRONSON CONSULTING GROUP,2014,226398.7525
BRONSON CONSULTING GROUP,2015,248716.2525
BRONSON CONSULTING GROUP,2016,206270.915
BRONSON CONSULTING GROUP,2017,90248.185
CALIAN,2010,1616023.145
CALIAN,2011,1633726.575
CALIAN,2012,1616023.145
CALIAN,2013,11972094.0183334
CALIAN,2014,11972094.0183334
CALIAN,2015,16262328.8083334
CALIAN,2017,1053363.92
COSSETTE COMMUNICATIONS,2011,1125523.39
COSSETTE COMMUNICATIONS,2012,6746689.95
COSSETTE COMMUNICATIONS,2013,10215040.38
COSSETTE COMMUNICATIONS,2014,5776258
COSSETTE COMMUNICATIONS,2016,39168.68
COSSETTE COMMUNICATIONS,2017,254899.34
GREAT SLAVE HELICOPTERS,2011,1746090.41
GREAT SLAVE HELICOPTERS,2012,736023.93
GREAT SLAVE HELICOPTERS,2013,246803.13
GREAT SLAVE HELICOPTERS,2014,1779651.31
GREAT SLAVE HELICOPTERS,2015,1064269.65
GREAT SLAVE HELICOPTERS,2016,443457.015
GREAT SLAVE HELICOPTERS,2017,6902762.015
KENN BOREK AIR,2011,236200.34
KENN BOREK AIR,2012,302764.98
KENN BOREK AIR,2013,774112.5
KENN BOREK AIR,2014,633160.66
KENN BOREK AIR,2016,6407412.35
KENN BOREK AIR,2017,5345738.8
KPMG,2011,49946
KPMG,2012,281198.81
KPMG,2013,4657775.6666666
KPMG,2014,4731338.6666666
KPMG,2015,4680375.6666666
KPMG,2016,451397.775
KPMG,2017,861415.395
MACDONALD DETTWILER AND ASSOCIATES,2012,2686388.71
MACDONALD DETTWILER AND ASSOCIATES,2013,2465054.22
MACDONALD DETTWILER AND ASSOCIATES,2014,260840.32
MACDONALD DETTWILER AND ASSOCIATES,2015,2007184.76888888
MACDONALD DETTWILER AND ASSOCIATES,2016,3247739.12888888
MACDONALD DETTWILER AND ASSOCIATES,2017,3342864.65888888
MILLARD TOWERS,2011,11679725.2
QUAD ENGINEERING,2012,3973620.8933334
QUAD ENGINEERING,2013,4076450.8933334
QUAD ENGINEERING,2014,4076450.8933334
UNIVERSAL HELICOPTERS,2011,2144020.75
UNIVERSAL HELICOPTERS,2012,3952668.92
UNIVERSAL HELICOPTERS,2013,149457
UNIVERSAL HELICOPTERS,2014,938688.02
UNIVERSAL HELICOPTERS,2015,301179.8
UNIVERSAL HELICOPTERS,2016,1933736.16
UNIVERSAL HELICOPTERS,2017,2438986.25
