gen_vendor_normalized,total_entries,total_contracts,total_amendments
HANNAH-MOFFAT KELLY,2,2,0
MODIS CANADA,2,2,0
EXCEL HUMAN RESOURCES,2,2,0
ORACLE CANADA,2,2,0
GLOBAL UPHOLSTERY CO,2,2,0
ANTHONY MACAULEY & ASSOCIATES VICTORIA,2,2,0
ASOKAN BUSINESS INTERIORS,2,2,0
ALTIS HUMAN RESOURCES,2,2,0
AUTHENTIC VOICE TRAINING AND CONSULTING SERVICES,1,1,0
BELL CANADA,1,1,0
BRITISH COLUMBIA LAW INSTITUTE,1,1,0
BV02,1,1,0
CEDROM-SNI,1,1,0
COMPUCOM CANADA,1,1,0
DONNA CONA,1,1,0
GONTRAN BLAIS DESIGN,1,1,0
GRAND & TOY OTTAWA,1,1,0
GWEN BRODSKY BARRISTER & SOLICITOR,1,1,0
IT SERVICES CANADA,1,1,0
KABOOM COMMUNICATION DESIGN,1,1,0
LAW OFFICE PEARL ELIADIS,1,1,0
LEVERAGE TECHNOLOGY RESOURCES,1,1,0
LEXISNEXIS CANADA,1,1,0
LUMINA IT,1,1,0
NISHA TECHONOLOGIES,1,1,0
PARKES DEBRA,1,1,0
PHL MONARCH CONNECTION,1,1,0
PRIVPRO,1,1,0
ROUTE1,1,1,0
SAMSON & ASSOCIES CPA CONSULTATION,1,1,0
SHAW CENTRE,1,1,0
STRIVE,1,1,0
TAG HR THE ASSOCIATES GROUP,1,1,0
THE CANADIAN PRESS,1,1,0
THE HUMPHREY GROUP,1,1,0
TOSHIBA OF CANADA,1,1,0
ACCESSDATA GROUP,1,1,0
ZYCOM,1,1,0
ADSS 6175015 CANADA,1,1,0
ADVANCED CHIPPEWA TECHNOLOGIES,1,1,0
AHMED ADEKUNLE GARBA,1,1,0
ALCEA TECHNOLOGIES,1,1,0
ALEXA TRANSLATIONS,1,1,0
ALPHINAT,1,1,0
ANTHONY MACAULEY & ASSOCIATES,1,1,0
