vendor_normalized,effective_year,sum_yearly_value
4165047 CANADA,2015,377980.32
4165047 CANADA,2016,595957.32
APPLIED ELECTONICS,2012,5522.31
APPLIED ELECTONICS,2013,5522.31
APPLIED ELECTONICS,2014,16893.5
APPLIED ELECTONICS,2015,1324020.265
APPLIED ELECTONICS,2016,143698.055
APPLIED ELECTONICS,2017,321244.945
CALIAN,2008,0
CALIAN,2011,0
CALIAN,2012,14492.25
CALIAN,2013,14492.25
CALIAN,2015,651525
CALIAN,2016,651525
CALIAN,2017,651525
EXCEL HUMAN RESOURCES,2009,0
EXCEL HUMAN RESOURCES,2010,0
EXCEL HUMAN RESOURCES,2011,0
EXCEL HUMAN RESOURCES,2012,42422.25
EXCEL HUMAN RESOURCES,2013,175939.105
EXCEL HUMAN RESOURCES,2014,147220.395
EXCEL HUMAN RESOURCES,2015,414673.555
EXCEL HUMAN RESOURCES,2016,447836.8
EXCEL HUMAN RESOURCES,2017,70963.575
IBM CANADA,2008,303823.1
IBM CANADA,2009,303823.1
IBM CANADA,2010,303823.1
IBM CANADA,2011,303823.1
IBM CANADA,2012,303823.1
IBM CANADA,2013,-722115.5
IBM CANADA,2014,-122164.595
IBM CANADA,2015,-81862.355
IBM CANADA,2016,1616598.91
IBM CANADA,2017,1616598.91
INSIGHTS LEARNING AND DEVELOPMENT,2012,39453.675
INSIGHTS LEARNING AND DEVELOPMENT,2013,176777.225
INSIGHTS LEARNING AND DEVELOPMENT,2014,169595.12
INSIGHTS LEARNING AND DEVELOPMENT,2015,301964.655
INSIGHTS LEARNING AND DEVELOPMENT,2016,278223.625
MAPLESOFT CONSULTING,2008,0
MAPLESOFT CONSULTING,2009,0
MAPLESOFT CONSULTING,2010,0
MAPLESOFT CONSULTING,2011,0
MAPLESOFT CONSULTING,2012,0
MAPLESOFT CONSULTING,2014,126388.93
MAPLESOFT CONSULTING,2015,257125.09
MAPLESOFT CONSULTING,2016,277372.49333333
MAPLESOFT CONSULTING,2017,182805.55333333
SHARP ELECTRONICS,2008,0
SHARP ELECTRONICS,2009,0
SHARP ELECTRONICS,2010,0
SHARP ELECTRONICS,2011,3765.726
SHARP ELECTRONICS,2012,21150.5776666667
SHARP ELECTRONICS,2013,101467.785166667
SHARP ELECTRONICS,2014,139435.251
SHARP ELECTRONICS,2015,203254.929333333
SHARP ELECTRONICS,2016,270247.870833333
SHARP ELECTRONICS,2017,244675.600833333
SKILLSOFT CANADA,2008,104874
SKILLSOFT CANADA,2009,104874
SKILLSOFT CANADA,2010,104874
SKILLSOFT CANADA,2011,104874
SKILLSOFT CANADA,2012,314622
SKILLSOFT CANADA,2013,314622
SKILLSOFT CANADA,2014,331969.74
SKILLSOFT CANADA,2015,369745.28
SKILLSOFT CANADA,2016,129231.228333333
SKILLSOFT CANADA,2017,290474.82666667
TELUS CANADA,2008,0
TELUS CANADA,2009,0
TELUS CANADA,2015,118916.815
TELUS CANADA,2016,346842.43
TELUS CANADA,2017,403239.555
