vendor_normalized,effective_year,sum_yearly_value
BELL CANADA,2008,101631.00
BELL CANADA,2009,481340.00
BELL CANADA,2010,588649.00
BELL CANADA,2011,723183.00
BELL CANADA,2012,777845.00
CORPORATE RESEARCH GROUP,2009,24990.00
CORPORATE RESEARCH GROUP,2010,37496.00
CORPORATE RESEARCH GROUP,2011,37496.00
CORPORATE RESEARCH GROUP,2012,-14002.00
CORPORATE RESEARCH GROUP,2013,1200510.00
CORPORATE RESEARCH GROUP,2014,1214512.00
EMERION,2009,1228324.00
EMERION,2010,1228324.00
EMERION,2011,1228324.00
EMERION,2012,1228324.00
EMERION,2013,70681.00
HEWLETT PACKARD,2008,410816.00
HEWLETT PACKARD,2009,198996.00
HEWLETT PACKARD,2010,1914066.00
HEWLETT PACKARD,2011,1933730.00
HEWLETT PACKARD,2012,2970309.00
HEWLETT PACKARD,2013,1829779.00
INTEGRA NETWORKS,2008,531701.00
INTEGRA NETWORKS,2009,1505775.00
INTEGRA NETWORKS,2010,478555.00
INTEGRA NETWORKS,2011,137404.00
INTEGRA NETWORKS,2012,128106.00
INTEGRA NETWORKS,2013,96213.00
ORACLE CANADA,2009,401930.00
ORACLE CANADA,2010,445631.00
ORACLE CANADA,2011,-41305.33
ORACLE CANADA,2012,722454.17
ORACLE CANADA,2013,787442.17
SAS INSTITUTE,2008,438599.00
SAS INSTITUTE,2009,347013.00
SAS INSTITUTE,2010,1239824.00
SAS INSTITUTE,2011,1214611.00
SAS INSTITUTE,2012,704907.00
SAS INSTITUTE,2013,202849.00
SAS INSTITUTE,2015,390191.00
SIRSIDYNIX,2008,288067.00
SIRSIDYNIX,2009,288067.00
SIRSIDYNIX,2010,288067.00
SIRSIDYNIX,2011,288067.00
SIRSIDYNIX,2012,288067.00
SIRSIDYNIX,2013,288067.00
SYSTEMSCOPE,2013,48816.00
SYSTEMSCOPE,2015,247357.00
SYSTEMSCOPE,2016,698999.17
SYSTEMSCOPE,2017,698999.17
WORDTASK INFORMATION STRATEGIES,2008,469042.00
WORDTASK INFORMATION STRATEGIES,2009,901413.00
WORDTASK INFORMATION STRATEGIES,2010,469042.00
WORDTASK INFORMATION STRATEGIES,2012,67800.00
