gen_vendor_normalized,total_entries,total_contracts,total_amendments
CBCI TELECOM CANADA,9,9,0
SOFTCHOICE,7,7,0
ACCESS 2 NETWORKS,5,5,0
NUMERIS,4,2,2
ADVANCED BUSINESS INTERIORS,4,4,0
STONEWORKS TECHNOLOGIES,4,4,0
AFFINITY VIDEO PRODUCTIONS,3,3,0
CISTEL TECHNOLOGY,3,3,0
NLOGIC,3,3,0
TELUS CANADA,3,3,0
DOMAIN TOOLS,2,2,0
OVUM,2,2,0
STIFF SENTENCES,2,2,0
CLIC,2,2,0
KNOWLEDGE CIRCLE,2,2,0
LIONBRIDGE,2,2,0
NCFTA,2,2,0
LUMINA IT,2,2,0
GARTNER,2,2,0
THOMSON REUTERS,2,2,0
INSITU SERVICES LINGUISTIQUES,2,2,0
CONEXSYS,2,2,0
COSSETTE COMMUNICATIONS,2,2,0
CISION,2,2,0
VMWARE,2,2,0
LEADERSHIP DYNAMIKS,2,2,0
DRUIDE INFORMATIQUE,1,1,0
ECOLE DE LANGUES CREUSOT,1,1,0
EKOS RESEARCH ASSOCIATES,1,1,0
ENVIRONICS RESEARCH GROUP,1,1,0
EVISION SOFTSIM TECHNOLOGIES IN JV,1,1,0
EXCEL HUMAN RESOURCES,1,1,0
FAST FORWARD FRENCH,1,1,0
FLEX TECH SERVICES,1,1,0
FREEBALANCE,1,1,0
FREEMAN AUDIO VISUAL CANADA,1,1,0
FREEMAN AV,1,1,0
FRISCHKORN AUDIO-VISUAL CORP,1,1,0
GLOBAL UPHOLSTERY,1,1,0
HEWLETT PACKARD,1,1,0
HILL TIMES PUBLISHING,1,1,0
IAN MARTIN GROUP,1,1,0
IBM CANADA,1,1,0
INSTITUTE ON GOVERNANCE,1,1,0
KOBB MEDIA,1,1,0
KORN FERRY HAY GROUP,1,1,0
LEMAY-YATES ASSOCIATES,1,1,0
LEXISNEXIS CANADA,1,1,0
MAAWG,1,1,0
MAPLE DATA WORKS,1,1,0
MARSWORKS,1,1,0
MICROSOFT CANADA,1,1,0
MINDWIRE SYSTEMS,1,1,0
NEWS CANADA FIFTH STORY,1,1,0
NIMBLE INFORMATION STRATEGIES,1,1,0
NISHA TECHONOLOGIES,1,1,0
NORDICITY,1,1,0
NORDICITY GROUP,1,1,0
NORTHERN MICRO,1,1,0
NOVA NETWORKS,1,1,0
ONX ENTERPRISE SOLUTIONS,1,1,0
PENS 4 HIRE,1,1,0
PENS4HIRE,1,1,0
PHOENIX STRATEGIES PERSPECTIVES,1,1,0
POINT D IMPRESSION NUMERIQUE,1,1,0
PRICEWATERHOUSE COOPERS,1,1,0
PRINTERS PLUS,1,1,0
PROLOGIC,1,1,0
RFP SOLUTIONS,1,1,0
ROBERTSON & COMPANY,1,1,0
SAM KNOWS,1,1,0
SAMSON & ASSOCIATES,1,1,0
SAMUEL PRASHKER,1,1,0
SEBASTIEN LAVALLEE PHOTOGRAPHE,1,1,0
SECDEV CYBER CORP,1,1,0
SHOCKEY CONSULTING,1,1,0
SHUMAC,1,1,0
SIGNUM,1,1,0
SIMNER CORPORATION DBA ROBERT NERON,1,1,0
SI SYSTEMS,1,1,0
S&P GLOBAL,1,1,0
TARIFICA,1,1,0
TELAX VOICE SOLUTIONS,1,1,0
TERAMACH TECHNOLOGIES,1,1,0
THE MOMENT,1,1,0
TNS CANADA,1,1,0
TRADUCTIONS TESSIER,1,1,0
TUCOWS,1,1,0
TUNDRA TECHNOLOGIES SOLUTIONS,1,1,0
176461 CANADA DBA MARSHALL DAIGNEAULT,1,1,0
ZYCOM,1,1,0
176461 CANADA DBA MARSHALL-DAIGNEAULT & ASSOC,1,1,0
3141152 CANADA VAPOREL PLUS,1,1,0
ABUSIX GMBH,1,1,0
ACART COMMUNICATIONS,1,1,0
ADVANCED CHIPPEWA TECHNOLOGIES,1,1,0
ADVISO CONSEIL,1,1,0
ALTIS HUMAN RESOURCES,1,1,0
APPLIED ELECTONICS,1,1,0
APPLIED SECURITY RESEARCH ASSOCIATES ASRA,1,1,0
