vendor_normalized,effective_year,sum_yearly_value
9137 5030 QUEBEC,2015,7598007.00
CIRQUE DU SOLEIL,2008,2835000.00
CIRQUE DU SOLEIL,2009,2835000.00
CIRQUE DU SOLEIL,2010,2835000.00
CIRQUE DU SOLEIL,2011,2835000.00
COSSETTE COMMUNICATIONS,2008,105000.00
COSSETTE COMMUNICATIONS,2009,89250.00
COSSETTE COMMUNICATIONS,2011,2419642.41
COSSETTE COMMUNICATIONS,2012,2830130.03
COSSETTE COMMUNICATIONS,2013,932814.83
COSSETTE COMMUNICATIONS,2014,1386878.18
COSSETTE COMMUNICATIONS,2015,2382898.51
COSSETTE COMMUNICATIONS,2016,3754306.14
COSSETTE COMMUNICATIONS,2017,1841677.18
ENTREPRISE DE COMMUNICATIONS TANK,2014,2199733.33
ENTREPRISE DE COMMUNICATIONS TANK,2015,2512366.67
ENTREPRISE DE COMMUNICATIONS TANK,2016,2600463.32
ENTREPRISE DE COMMUNICATIONS TANK,2017,1863141.76
EXCEL HUMAN RESOURCES,2008,828133.04
EXCEL HUMAN RESOURCES,2009,680441.76
EXCEL HUMAN RESOURCES,2010,1047350.63
EXCEL HUMAN RESOURCES,2011,629882.34
EXCEL HUMAN RESOURCES,2012,890056.99
EXCEL HUMAN RESOURCES,2013,696921.37
EXCEL HUMAN RESOURCES,2014,447735.44
EXCEL HUMAN RESOURCES,2015,822002.81
EXCEL HUMAN RESOURCES,2016,425716.17
EXCEL HUMAN RESOURCES,2017,538287.60
GILTSPUR EXHIBITS OF CANADA,2009,13948694.58
GILTSPUR EXHIBITS OF CANADA,2010,13948694.58
GROUPE PHANEUF,2016,5424000.00
GROUPE PHANEUF,2017,5537000.00
MAPLESOFT CONSULTING,2008,285956.90
MAPLESOFT CONSULTING,2009,1110368.16
MAPLESOFT CONSULTING,2010,1250915.56
MAPLESOFT CONSULTING,2011,225506.41
MAPLESOFT CONSULTING,2012,442749.83
MAPLESOFT CONSULTING,2013,902230.89
MAPLESOFT CONSULTING,2014,834690.73
MAPLESOFT CONSULTING,2015,1757038.77
MAPLESOFT CONSULTING,2016,1129802.94
MAPLESOFT CONSULTING,2017,1624800.29
SNC LAVALIN,2008,3934087.50
SNC LAVALIN,2009,3934087.50
SNC LAVALIN,2010,3934087.50
SNC LAVALIN,2011,3934087.50
SOFTCHOICE,2008,498213.77
SOFTCHOICE,2009,717877.26
SOFTCHOICE,2010,285529.10
SOFTCHOICE,2011,1767231.65
SOFTCHOICE,2012,1480720.05
SOFTCHOICE,2013,31347.79
SOFTCHOICE,2014,137013.23
SOFTCHOICE,2015,135377.74
SOFTCHOICE,2016,88229.47
SOFTCHOICE,2017,109554.22
