vendor_normalized,effective_year,sum_yearly_value
AGILENT,2008,1693341.49
AGILENT,2009,3787767.39
AGILENT,2010,2352095.11
AGILENT,2011,2982812.19
AGILENT,2012,1552967.96
AGILENT,2013,1662089.63
AGILENT,2014,1147029.45
AGILENT,2015,1244247.12
AGILENT,2016,851374.20
AGILENT,2017,575527.56
ATCO,2008,345440.07
ATCO,2009,587897.15
ATCO,2010,720753.83
ATCO,2011,2321795.69
ATCO,2012,2040156.74
ATCO,2013,1603587.92
ATCO,2014,1590775.12
ATCO,2015,1614126.90
ATCO,2016,1342207.02
ATCO,2017,1443213.38
AXYS ANALYTICAL SERVICES,2008,170690.00
AXYS ANALYTICAL SERVICES,2009,603044.92
AXYS ANALYTICAL SERVICES,2010,2637820.48
AXYS ANALYTICAL SERVICES,2011,975167.69
AXYS ANALYTICAL SERVICES,2012,2039220.21
AXYS ANALYTICAL SERVICES,2013,1235497.50
AXYS ANALYTICAL SERVICES,2014,1985670.13
AXYS ANALYTICAL SERVICES,2015,2191481.40
AXYS ANALYTICAL SERVICES,2016,1159240.61
AXYS ANALYTICAL SERVICES,2017,441122.83
CANADIAN CORPS OF COMMISSIONAIRES,2008,2025771.72
CANADIAN CORPS OF COMMISSIONAIRES,2009,2795784.19
CANADIAN CORPS OF COMMISSIONAIRES,2010,3079786.10
CANADIAN CORPS OF COMMISSIONAIRES,2011,2563178.88
CANADIAN CORPS OF COMMISSIONAIRES,2012,1884336.74
CANADIAN CORPS OF COMMISSIONAIRES,2013,2526491.98
CANADIAN CORPS OF COMMISSIONAIRES,2014,3405986.67
CANADIAN CORPS OF COMMISSIONAIRES,2015,3094880.86
CANADIAN CORPS OF COMMISSIONAIRES,2016,3385759.32
CANADIAN CORPS OF COMMISSIONAIRES,2017,3278422.78
CD NOVA TECH,2008,153795.00
CD NOVA TECH,2009,1531959.00
CD NOVA TECH,2010,2207714.50
CD NOVA TECH,2011,808600.50
CD NOVA TECH,2012,3468074.00
CD NOVA TECH,2013,2681266.50
CD NOVA TECH,2014,1746922.00
CD NOVA TECH,2015,3071153.70
CD NOVA TECH,2016,1061607.24
CD NOVA TECH,2017,136632.39
EXCEL HUMAN RESOURCES,2008,1647921.70
EXCEL HUMAN RESOURCES,2009,2678653.69
EXCEL HUMAN RESOURCES,2010,2054197.80
EXCEL HUMAN RESOURCES,2011,1723165.62
EXCEL HUMAN RESOURCES,2012,1217047.10
EXCEL HUMAN RESOURCES,2013,1687780.21
EXCEL HUMAN RESOURCES,2014,920574.97
EXCEL HUMAN RESOURCES,2015,611497.25
EXCEL HUMAN RESOURCES,2016,666196.20
EXCEL HUMAN RESOURCES,2017,662734.30
HOSKIN SCIENTIFIC,2008,1162593.66
HOSKIN SCIENTIFIC,2009,1591516.48
HOSKIN SCIENTIFIC,2010,3425130.07
HOSKIN SCIENTIFIC,2011,1947100.63
HOSKIN SCIENTIFIC,2012,2200371.47
HOSKIN SCIENTIFIC,2013,2679671.66
HOSKIN SCIENTIFIC,2014,1967223.19
HOSKIN SCIENTIFIC,2015,1271621.95
HOSKIN SCIENTIFIC,2016,1881690.23
HOSKIN SCIENTIFIC,2017,979371.12
LIONBRIDGE,2008,571900.00
LIONBRIDGE,2009,875794.21
LIONBRIDGE,2010,352959.21
LIONBRIDGE,2011,792660.55
LIONBRIDGE,2012,10000.00
LIONBRIDGE,2013,6006467.76
LIONBRIDGE,2014,2257431.97
LIONBRIDGE,2015,1735932.58
LIONBRIDGE,2016,270586.68
LIONBRIDGE,2017,90777.78
RONDAR,2008,406632.00
RONDAR,2009,225814.50
RONDAR,2010,1150873.46
RONDAR,2011,3416905.34
RONDAR,2012,2216531.33
RONDAR,2013,2276757.83
RONDAR,2014,2173913.33
RONDAR,2015,2114467.73
RONDAR,2016,2110446.73
RONDAR,2017,2185019.12
VAISALA,2008,912332.61
VAISALA,2009,4843192.10
VAISALA,2010,1537741.70
VAISALA,2011,771921.82
VAISALA,2012,1521416.30
VAISALA,2013,1149508.47
VAISALA,2014,2409812.82
VAISALA,2015,9120757.41
VAISALA,2016,12053281.73
VAISALA,2017,242329.15
