owner_acronym,source_year,total_entries,total_contracts,total_amendments
cra,2008,76,61,15
cra,2009,71,52,19
cra,2010,64,45,19
cra,2011,30,9,21
cra,2012,1,1,0
cra,2014,20,19,1
cra,2015,29,29,0
cra,2016,42,40,2
cra,2017,24,15,9
csc,2012,8,2,6
csc,2013,66,56,10
csc,2014,174,144,30
csc,2015,147,106,41
csc,2016,168,112,56
csc,2017,173,108,65
dfo,2010,46,26,20
dfo,2011,33,22,11
dfo,2012,21,18,3
dfo,2013,42,34,8
dfo,2014,40,30,10
dfo,2015,29,17,12
dfo,2016,51,32,19
dfo,2017,43,30,13
dnd,2008,44,43,1
dnd,2009,126,123,3
dnd,2010,159,149,10
dnd,2011,244,215,29
dnd,2012,126,123,3
dnd,2013,232,227,5
dnd,2014,198,178,20
dnd,2015,235,212,23
dnd,2016,80,67,13
dnd,2017,143,114,29
ec,2008,14,14,0
ec,2009,18,14,4
ec,2010,20,16,4
ec,2011,22,18,4
ec,2012,19,15,4
ec,2013,20,18,2
ec,2014,19,15,4
ec,2015,19,16,3
ec,2016,23,22,1
ec,2017,20,18,2
esdc,2008,14,14,0
esdc,2009,26,26,0
esdc,2010,26,26,0
esdc,2011,25,25,0
esdc,2012,9,9,0
esdc,2013,11,11,0
esdc,2014,40,40,0
esdc,2015,49,49,0
esdc,2016,63,57,6
esdc,2017,57,51,6
ircc,2010,44,42,2
ircc,2011,50,48,2
ircc,2012,60,53,7
ircc,2013,50,50,0
ircc,2014,17,15,2
ircc,2015,16,14,2
ircc,2016,15,12,3
ircc,2017,22,20,2
nrc,2009,19,19,0
nrc,2010,26,23,3
nrc,2011,27,24,3
nrc,2012,25,21,4
nrc,2013,25,23,2
nrc,2014,12,9,3
nrc,2015,28,23,5
nrc,2016,31,20,11
nrc,2017,33,23,10
pspc,2008,100,99,1
pspc,2009,108,84,24
pspc,2010,107,89,18
pspc,2011,99,84,15
pspc,2012,141,115,26
pspc,2013,159,113,46
pspc,2014,164,124,40
pspc,2015,144,100,44
pspc,2016,153,94,59
pspc,2017,150,112,38
rcmp,2008,71,62,9
rcmp,2009,43,43,0
rcmp,2010,55,41,14
rcmp,2011,31,30,1
rcmp,2012,47,41,6
rcmp,2013,60,51,9
rcmp,2014,103,97,6
rcmp,2015,130,114,16
rcmp,2016,205,155,50
rcmp,2017,136,103,33
