vendor_normalized,effective_year,sum_yearly_value
ADRM TECHNOLOGY CONSULTING,2010,790573.09
ADRM TECHNOLOGY CONSULTING,2011,778841.22
ADRM TECHNOLOGY CONSULTING,2012,97485.81
ADRM TECHNOLOGY CONSULTING,2013,243744.98
ADRM TECHNOLOGY CONSULTING,2014,243744.98
ADRM TECHNOLOGY CONSULTING,2016,259425.40
ADRM TECHNOLOGY CONSULTING,2017,2786486.30
CANADIAN CORPS OF COMMISSIONAIRES,2008,2175909.17
CANADIAN CORPS OF COMMISSIONAIRES,2009,1470676.25
CANADIAN CORPS OF COMMISSIONAIRES,2010,1164665.64
CANADIAN CORPS OF COMMISSIONAIRES,2011,2332083.47
CANADIAN CORPS OF COMMISSIONAIRES,2012,1351458.50
CANADIAN CORPS OF COMMISSIONAIRES,2013,716855.53
CANADIAN CORPS OF COMMISSIONAIRES,2014,1244106.99
CANADIAN CORPS OF COMMISSIONAIRES,2015,1715853.38
CANADIAN CORPS OF COMMISSIONAIRES,2016,1120015.14
CANADIAN CORPS OF COMMISSIONAIRES,2017,1620450.46
CISION CANADA,2008,283500.01
CISION CANADA,2009,308280.01
CISION CANADA,2010,719924.10
CISION CANADA,2011,20900.58
CISION CANADA,2012,1227853.29
CISION CANADA,2013,1218126.82
CISION CANADA,2014,195476.82
CISION CANADA,2017,609950.00
CISION CDA,2012,1385318.10
CISION CDA,2013,1385318.10
CISION CDA,2014,851393.13
CISION CDA,2015,1785620.59
CISION CDA,2016,1543538.56
CISION CDA,2017,609945.57
DELL COMPUTER,2008,698442.72
DELL COMPUTER,2009,654574.98
DELL COMPUTER,2010,270137.80
DELL COMPUTER,2011,776278.36
DELL COMPUTER,2012,671756.71
DELL COMPUTER,2013,235521.38
DELL COMPUTER,2014,215747.53
DELL COMPUTER,2015,315983.65
EXCEL HUMAN RESOURCES,2008,304606.30
EXCEL HUMAN RESOURCES,2009,291022.00
EXCEL HUMAN RESOURCES,2010,201486.90
EXCEL HUMAN RESOURCES,2012,30598.66
EXCEL HUMAN RESOURCES,2013,239979.22
EXCEL HUMAN RESOURCES,2014,534083.31
EXCEL HUMAN RESOURCES,2015,473770.97
EXCEL HUMAN RESOURCES,2016,258867.48
EXCEL HUMAN RESOURCES,2017,1079910.08
MICROSOFT CANADA,2008,293855.95
MICROSOFT CANADA,2009,293855.95
MICROSOFT CANADA,2010,14644.94
MICROSOFT CANADA,2011,655907.52
MICROSOFT CANADA,2012,655907.52
MICROSOFT CANADA,2013,650248.48
MICROSOFT CANADA,2014,54207.80
MICROSOFT CANADA,2015,35409.12
MICROSOFT CANADA,2016,131551.23
MICROSOFT CANADA,2017,1281072.77
MINDWIRE SYSTEMS,2011,211687.45
MINDWIRE SYSTEMS,2012,98569.90
MINDWIRE SYSTEMS,2013,838053.20
MINDWIRE SYSTEMS,2014,773013.80
MINDWIRE SYSTEMS,2015,1666896.53
MINDWIRE SYSTEMS,2016,1309489.20
MINDWIRE SYSTEMS,2017,3782428.30
NISHA TECHONOLOGIES,2008,327569.34
NISHA TECHONOLOGIES,2009,564803.38
NISHA TECHONOLOGIES,2010,686792.52
NISHA TECHONOLOGIES,2011,243206.08
NISHA TECHONOLOGIES,2012,83390.56
NISHA TECHONOLOGIES,2013,399794.00
NISHA TECHONOLOGIES,2014,245705.52
NISHA TECHONOLOGIES,2015,41990.80
NISHA TECHONOLOGIES,2016,363838.89
NISHA TECHONOLOGIES,2017,391195.36
NORTHERN MICRO,2010,27720.00
NORTHERN MICRO,2012,149955.52
NORTHERN MICRO,2014,20648.49
NORTHERN MICRO,2015,126121.29
NORTHERN MICRO,2016,681086.11
NORTHERN MICRO,2017,3008932.46
