vendor_normalized,effective_year,sum_yearly_value
BROOKFIELD ASSET MANAGEMENT,2009,49457100
BROOKFIELD ASSET MANAGEMENT,2010,49457100
BROOKFIELD ASSET MANAGEMENT,2011,49457100
BROOKFIELD ASSET MANAGEMENT,2012,49457100
BROOKFIELD ASSET MANAGEMENT,2013,49457100
BROOKFIELD ASSET MANAGEMENT,2014,49457100
CONFLUENCE CONSULTING,2009,971250
CONFLUENCE CONSULTING,2010,2467247.42666666
CONFLUENCE CONSULTING,2011,1420085.07055556
CONFLUENCE CONSULTING,2012,2052514.07555556
CONFLUENCE CONSULTING,2013,1554085.39388889
CONFLUENCE CONSULTING,2014,1609049.43666667
CONFLUENCE CONSULTING,2015,1609049.43666667
CONFLUENCE CONSULTING,2016,1939051.81166667
CONFLUENCE CONSULTING,2017,1973502.62500003
DELOITTE AND TOUCHE,2008,490901.88
DELOITTE AND TOUCHE,2009,254206.5
DELOITTE AND TOUCHE,2010,1077038.75
DELOITTE AND TOUCHE,2011,10937859.79
DELOITTE AND TOUCHE,2012,11123453.37
DELOITTE AND TOUCHE,2013,1424008.96
DELOITTE AND TOUCHE,2014,432359.33
DELOITTE AND TOUCHE,2015,35891
DELOITTE AND TOUCHE,2016,385667.74
DELOITTE AND TOUCHE,2017,346201.42
EXCEL HUMAN RESOURCES,2008,47367.87
EXCEL HUMAN RESOURCES,2009,269429.53
EXCEL HUMAN RESOURCES,2010,204845.445
EXCEL HUMAN RESOURCES,2011,78819.045
EXCEL HUMAN RESOURCES,2012,642216.065
EXCEL HUMAN RESOURCES,2013,3591647.88
EXCEL HUMAN RESOURCES,2014,3833631.815
EXCEL HUMAN RESOURCES,2015,1883015.345
EXCEL HUMAN RESOURCES,2016,1970227.25
EXCEL HUMAN RESOURCES,2017,2372629.41
GARTNER,2008,182042.74
GARTNER,2009,322805.7
GARTNER,2010,579934.575
GARTNER,2011,274748.375
GARTNER,2012,1106375.5
GARTNER,2013,1056810.97
GARTNER,2014,1520957.475
GARTNER,2015,2465814.38
GARTNER,2016,5820053.435
GARTNER,2017,3276656.5
GENERAL DYNAMICS,2013,3559039.095
GENERAL DYNAMICS,2014,3559039.095
GENERAL DYNAMICS,2015,2816141.73
GENERAL DYNAMICS,2016,2606062.5
IBM CANADA,2008,232938.45
IBM CANADA,2009,358864.39
IBM CANADA,2010,1471363.50666667
IBM CANADA,2011,3206821.89388888
IBM CANADA,2012,3276017.97388888
IBM CANADA,2013,1135296.37888888
IBM CANADA,2014,657884.52
IBM CANADA,2015,664513.49
IBM CANADA,2016,7005699.52916667
IBM CANADA,2017,6436646.66916667
SUN LIFE ASSURANCE COMPANY,2008,1666666.6666667
SUN LIFE ASSURANCE COMPANY,2009,46635234.5583333
SUN LIFE ASSURANCE COMPANY,2010,46635234.5583333
SUN LIFE ASSURANCE COMPANY,2011,45968567.925
SUN LIFE ASSURANCE COMPANY,2012,45968567.925
SUN LIFE ASSURANCE COMPANY,2013,45968567.925
SUN LIFE ASSURANCE COMPANY,2014,45968567.925
SUN LIFE ASSURANCE COMPANY,2015,49976654.96
SUN LIFE ASSURANCE COMPANY,2016,18033178.16625
SUN LIFE ASSURANCE COMPANY,2017,19253708.67125
SYSTEMATIX SOLUTIONS,2008,223445
SYSTEMATIX SOLUTIONS,2009,70578.375
SYSTEMATIX SOLUTIONS,2010,1076928.04416667
SYSTEMATIX SOLUTIONS,2011,846824.12583333
SYSTEMATIX SOLUTIONS,2012,928620.92
SYSTEMATIX SOLUTIONS,2013,1244021.69
SYSTEMATIX SOLUTIONS,2014,1913187.43666667
SYSTEMATIX SOLUTIONS,2015,1621759.6166667
SYSTEMATIX SOLUTIONS,2016,3029937.3666667
SYSTEMATIX SOLUTIONS,2017,2643234.41666667
VERITAAQ TECHNOLOGY HOUSE,2010,153139
VERITAAQ TECHNOLOGY HOUSE,2011,134053
VERITAAQ TECHNOLOGY HOUSE,2012,1267192.79666666
VERITAAQ TECHNOLOGY HOUSE,2013,3312841.96666666
VERITAAQ TECHNOLOGY HOUSE,2014,3743098.36666666
VERITAAQ TECHNOLOGY HOUSE,2015,1387700
VERITAAQ TECHNOLOGY HOUSE,2016,627125
VERITAAQ TECHNOLOGY HOUSE,2017,627125
